"","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","Age"
"328",0.134147571,0.076731821,0.138284977,0.073475177,0.190096712,0.116621534,1.358967687,4.780018936,0.962196535,0.723798564,0.10615087,0.134147571,0.119649288,0.047524752,0.279069767,0.440859375,0,4.6875,4.6875,0.12328125,"young"
"329",0.139971372,0.074207458,0.138373206,0.102392344,0.202679426,0.100287081,1.394112332,5.175991738,0.958508014,0.694671585,0.105454545,0.139971372,0.110928033,0.046920821,0.279069767,0.312905844,0,5.671875,5.671875,0.046085859,"old"
"330",0.166773088,0.069775496,0.13845338,0.116553248,0.234343791,0.117790544,4.46681069,32.4089135,0.920510504,0.541111364,0.116676977,0.166773088,0.123378989,0.047058824,0.277456647,1.187215909,0,10.171875,10.171875,0.064744262,"young"
"331",0.165710451,0.057655937,0.138479763,0.132122409,0.214491609,0.0823692,6.712805397,56.77606056,0.874678867,0.422638277,0.132951629,0.165710451,0.124156262,0.047384008,0.277456647,0.810825893,0,7.0078125,7.0078125,0.098050412,"matured"
"332",0.152258613,0.062369405,0.138615385,0.099230769,0.198461538,0.099230769,2.911922544,16.77172883,0.935672571,0.5662854,0.096923077,0.152258613,0.108358107,0.047105005,0.279069767,0.447695975,0,5.015625,5.015625,0.087324766,"young"
"333",0.161293254,0.060698906,0.138615819,0.125169492,0.20960452,0.084435028,3.732449189,21.36837883,0.908254419,0.480305201,0.133079096,0.161293254,0.128908902,0.047058824,0.279069767,1.471643519,0,10.6875,10.6875,0.14341543,"young"
"334",0.156867294,0.055811036,0.138631922,0.114690554,0.199739414,0.08504886,3.489031779,19.28574943,0.90493762,0.431692615,0.113778502,0.156867294,0.106978768,0.047105005,0.279069767,0.445972711,0,4.96875,4.96875,0.064234184,"matured"
"335",0.166462331,0.064405456,0.13863354,0.117763975,0.233540373,0.115776398,2.14737549,8.286040038,0.917215792,0.46673125,0.117018634,0.166462331,0.123586362,0.047058824,0.279069767,0.815867457,0,4.8984375,4.8984375,0.090047847,"matured"
"336",0.163778671,0.061876492,0.138645161,0.113655914,0.222043011,0.108387097,2.407972894,10.4235535,0.915437987,0.445256826,0.116516129,0.163778671,0.115212721,0.047105005,0.275862069,1.000669643,0,12,12,0.049346301,"old"
"337",0.151106607,0.065914839,0.138651852,0.12122963,0.198903704,0.077674074,3.350004955,18.17565229,0.938402531,0.609724625,0.137407407,0.151106607,0.128715908,0.046966732,0.279069767,0.780658784,0,12.1875,12.1875,0.071485411,"young"
"338",0.153629782,0.061572539,0.138663272,0.122444303,0.171992362,0.049548059,2.596615562,10.56838918,0.914086144,0.496447291,0.141158498,0.153629782,0.114944785,0.046966732,0.279069767,0.531648597,0,3.7734375,3.7734375,0.116594653,"matured"
"339",0.159429538,0.064265498,0.138696809,0.112819149,0.225824468,0.113005319,2.916702013,15.47422718,0.93235879,0.561484717,0.111888298,0.159429538,0.120967799,0.047244094,0.277456647,0.763569079,0,6.5859375,6.5859375,0.080497218,"matured"
"340",0.160927066,0.05923717,0.138710866,0.119116022,0.208324125,0.089208103,2.390061174,9.225274963,0.927655875,0.588068871,0.111896869,0.160927066,0.103968553,0.047012733,0.268156425,0.514648438,0.09375,3.09375,3,0.12669837,"matured"
"341",0.149121233,0.070477557,0.138713911,0.104356955,0.208897638,0.104540682,1.594781239,5.719221437,0.959802313,0.70918182,0.119973753,0.149121233,0.114354378,0.049230769,0.279069767,0.473037348,0,4.875,4.875,0.103583916,"matured"
"342",0.140603799,0.070000321,0.138787879,0.090666667,0.186787879,0.096121212,3.511936933,19.08392519,0.94895049,0.685632094,0.183878788,0.140603799,0.109135881,0.046920821,0.274285714,0.206930052,0,9.0234375,9.0234375,0.025094697,"young"
"343",0.167059966,0.06789984,0.138790497,0.118531317,0.2425054,0.123974082,1.978020015,7.026083727,0.918409144,0.514698069,0.125485961,0.167059966,0.132799317,0.048879837,0.277456647,1.134114583,0.09375,5.34375,5.25,0.167613636,"matured"
"344",0.151331777,0.059273506,0.138908807,0.118285269,0.177209665,0.058924396,2.619959356,10.95325512,0.9231727,0.501179095,0.133016368,0.151331777,0.124664616,0.04743083,0.277456647,0.352727096,0,4.1953125,4.1953125,0.07990297,"young"
"345",0.152469635,0.059286921,0.138926616,0.119605696,0.189529025,0.06992333,2.601264708,10.46670419,0.918840111,0.505258877,0.120219058,0.152469635,0.114696395,0.046966732,0.279069767,0.408658365,0,9.2578125,9.2578125,0.049937192,"young"
"346",0.170683581,0.061261353,0.138932551,0.123331378,0.235659824,0.112328446,2.604391133,10.87961639,0.887628671,0.344895804,0.129243402,0.170683581,0.109312735,0.046966732,0.277456647,0.490767045,0,13.8515625,13.8515625,0.043756709,"matured"
"347",0.162990886,0.05626027,0.138956337,0.126134185,0.216485623,0.090351438,2.909027732,13.41002436,0.879504533,0.352130449,0.13686901,0.162990886,0.126952231,0.047244094,0.277456647,0.279651989,0,5.4609375,5.4609375,0.060801144,"old"
"348",0.162004513,0.069421202,0.138957169,0.119143389,0.231247672,0.112104283,2.289762876,9.350031982,0.921141586,0.539866564,0.138175047,0.162004513,0.125275372,0.047904192,0.277456647,1.406960227,0,12.46875,12.46875,0.096326883,"matured"
"349",0.155526745,0.055305039,0.138957346,0.122464455,0.199620853,0.077156398,2.468681972,10.00674792,0.914145068,0.47136805,0.132701422,0.155526745,0.123966731,0.04729064,0.275862069,1.772786458,0,16.078125,16.078125,0.058780655,"matured"
"350",0.160474612,0.059789507,0.139030023,0.118013857,0.212586605,0.094572748,2.741624467,13.71505921,0.927505447,0.48244944,0.118013857,0.160474612,0.115308718,0.04729064,0.271186441,0.909375,0,6.1640625,6.1640625,0.172032108,"matured"
"351",0.157414388,0.080738156,0.139044072,0.1263563,0.248193669,0.121837368,3.76868138,22.0247942,0.901162483,0.487531197,0.135741775,0.157414388,0.123681662,0.047105005,0.279069767,0.191585436,0,4.21875,4.21875,0.035925926,"young"
"352",0.152150879,0.080877093,0.139069767,0.108372093,0.234573643,0.12620155,2.106598063,9.564858264,0.950625998,0.650952014,0.12,0.152150879,0.11700149,0.046966732,0.277456647,0.096225792,0,0.375,0.375,0.144761029,"young"
"353",0.151246109,0.06081605,0.13910413,0.100663176,0.20246655,0.101803374,3.434774331,17.9226851,0.917424229,0.533494841,0.098219895,0.151246109,0.116472855,0.047058824,0.277456647,0.469498005,0,5.625,5.625,0.086446886,"young"
"354",0.149630215,0.067661358,0.139114724,0.0966215,0.203360434,0.106738934,1.290799831,4.994357944,0.964614223,0.744032429,0.115844625,0.149630215,0.113275673,0.04729064,0.277456647,0.962036133,0,9.2109375,9.2109375,0.100573597,"matured"
"355",0.159596525,0.058697957,0.139116162,0.125328283,0.209646465,0.084318182,3.583766678,18.83737661,0.926851723,0.561578699,0.130808081,0.159596525,0.111885002,0.047105005,0.266666667,2.048969072,0,8.2265625,8.2265625,0.192493497,"matured"
"356",0.160132789,0.063697429,0.139123173,0.120612387,0.207515658,0.086903271,2.799161695,13.94686796,0.92494556,0.539312292,0.126457898,0.160132789,0.120229547,0.047477745,0.275862069,0.550020292,0,2.4609375,2.4609375,0.145559846,"young"
"357",0.170418554,0.063968119,0.139130435,0.114086957,0.234434783,0.120347826,1.699850177,5.509686787,0.893933309,0.36284865,0.11026087,0.170418554,0.115858798,0.047808765,0.246153846,0.152660473,0.09375,0.328125,0.234375,0.205714286,"young"
"358",0.150826341,0.042562927,0.139141104,0.128343558,0.164662577,0.036319018,3.88834261,21.37262179,0.865543815,0.351151557,0.130306748,0.150826341,0.124040041,0.047856431,0.275862069,0.642485119,0,5.2265625,5.2265625,0.080949436,"matured"
"359",0.150935691,0.063705301,0.139280998,0.115040352,0.192898019,0.077857667,2.785180548,13.44534764,0.939409882,0.601108928,0.080117388,0.150935691,0.131468271,0.046920821,0.279069767,0.17032797,0,4.8046875,4.8046875,0.038132704,"young"
"360",0.159204075,0.056722129,0.139280998,0.120997799,0.20029347,0.079295671,2.892804531,14.50567726,0.922299284,0.480901086,0.12839325,0.159204075,0.115642433,0.046966732,0.260869565,0.915970203,0,6.140625,6.140625,0.121509325,"matured"
"361",0.160825592,0.057241587,0.139376194,0.110146404,0.214767664,0.10462126,2.726409338,12.45232196,0.895314377,0.376788656,0.105512412,0.160825592,0.122152838,0.047619048,0.279069767,1.686137355,0,9.1171875,9.1171875,0.142389744,"young"
"362",0.169758296,0.064966029,0.139460847,0.120051348,0.240462131,0.120410783,3.446732625,18.45152735,0.898192961,0.429957059,0.121489089,0.169758296,0.118156571,0.046966732,0.277456647,0.79375,0,10.875,10.875,0.057727833,"young"
"363",0.135578924,0.089698474,0.13953222,0.040763723,0.218252983,0.17748926,2.006986363,9.448447015,0.970500021,0.779796066,0.006682578,0.135578924,0.143863721,0.04719764,0.279069767,1.363213901,0,12.46875,12.46875,0.128701857,"young"
"364",0.156599288,0.065457229,0.139583085,0.116902918,0.218630137,0.101727219,1.898466778,6.915286245,0.943532399,0.616728759,0.128076236,0.156599288,0.12336969,0.047105005,0.274285714,1.818546196,0,11.390625,11.390625,0.111260756,"matured"
"365",0.149320107,0.08533717,0.13959381,0.074874275,0.237756286,0.162882012,1.416925656,5.099307184,0.96625399,0.745004473,0.250618956,0.149320107,0.11482995,0.046920821,0.279069767,0.403988487,0,6.28125,6.28125,0.069793888,"matured"
"366",0.162403236,0.055638823,0.139599141,0.129377237,0.206141732,0.076764495,3.764921851,19.26870438,0.894120859,0.412971923,0.12627058,0.162403236,0.123971755,0.04729064,0.279069767,0.429819915,0,6.5390625,6.5390625,0.036490869,"old"
"367",0.153979281,0.07142084,0.139671362,0.125211268,0.187652582,0.062441315,3.553955364,19.24381135,0.884016588,0.423970742,0.138356808,0.153979281,0.127130895,0.046920821,0.279069767,0.166232639,0,1.78125,1.78125,0.084473684,"young"
"368",0.128242701,0.07999314,0.139676674,0.039769053,0.182840647,0.143071594,1.308599563,4.374273331,0.952894699,0.650183122,0.007113164,0.128242701,0.131087554,0.047105005,0.277456647,0.644756611,0,7.171875,7.171875,0.095959596,"young"
"369",0.135161191,0.082442801,0.139688658,0.053343217,0.200919199,0.147575982,0.981183612,4.289303058,0.97563643,0.814046146,0.007057079,0.135161191,0.129688798,0.047524752,0.26519337,0.214085821,0,1.2890625,1.2890625,0.122958398,"young"
"370",0.151013602,0.063016573,0.139712919,0.101052632,0.207655502,0.106602871,1.456334088,5.412217716,0.948706974,0.59282405,0.101435407,0.151013602,0.099590381,0.047105005,0.279069767,0.469474871,0,6.515625,6.515625,0.055755396,"matured"
"371",0.146941248,0.073639425,0.139742489,0.100429185,0.208583691,0.108154506,1.436001518,5.654035999,0.969118718,0.768155258,0.143175966,0.146941248,0.116630685,0.047856431,0.279069767,0.385416667,0,4.1953125,4.1953125,0.100050787,"old"
"372",0.163839195,0.05949264,0.139794219,0.127858893,0.220734934,0.092876041,4.135510479,24.80766937,0.896818507,0.412473443,0.138833905,0.163839195,0.120468766,0.047012733,0.277456647,1.373386549,0.1171875,6.0234375,5.90625,0.160437431,"old"
"373",0.171874701,0.074776358,0.139809351,0.120871539,0.25623241,0.135360872,2.730156238,11.55065859,0.907080739,0.45981461,0.134089877,0.171874701,0.140276459,0.047571853,0.277456647,2.021033654,0,18.9375,18.9375,0.094378793,"matured"
"374",0.144277818,0.068252312,0.139811321,0.103584906,0.200943396,0.097358491,2.128908617,8.553111459,0.958805635,0.727048366,0.146415094,0.144277818,0.1197395,0.046920821,0.275862069,0.325994318,0,2.71875,2.71875,0.121767241,"old"
"375",0.149174349,0.055580075,0.139818418,0.114396887,0.170324254,0.055927367,2.210044205,8.099674591,0.914878066,0.528160097,0.114396887,0.149174349,0.111299363,0.047904192,0.268156425,1.295625,0.0703125,6.375,6.3046875,0.139095415,"matured"
"376",0.127891644,0.07475841,0.13983815,0.063121387,0.174150289,0.111028902,2.150317956,10.11236978,0.964415943,0.768318827,0.148578035,0.127891644,0.116950649,0.046920821,0.279069767,0.285757212,0,3.4921875,3.4921875,0.078893302,"young"
"377",0.152693067,0.053855741,0.139875776,0.120496894,0.171180124,0.05068323,2.132210816,7.882949784,0.914445461,0.479493423,0.120248447,0.152693067,0.116255906,0.046920821,0.275862069,0.857142857,0,12,12,0.073508523,"matured"
"378",0.156687383,0.070349996,0.13988664,0.111773279,0.228307692,0.116534413,2.121366685,9.039971614,0.944289114,0.618380532,0.114493927,0.156687383,0.123656446,0.047105005,0.277456647,1.184411337,0,10.3359375,10.3359375,0.077583414,"young"
"379",0.164782348,0.060883443,0.139900214,0.122337847,0.229707769,0.107369922,3.417079291,17.90228892,0.895877841,0.416987031,0.118346401,0.164782348,0.113236727,0.046966732,0.269662921,0.74375,0,5.6484375,5.6484375,0.082007838,"young"
"380",0.162060613,0.065917291,0.14,0.114711359,0.226554935,0.111843575,2.399299927,10.98956055,0.927043583,0.550606742,0.118621974,0.162060613,0.123763669,0.048048048,0.279069767,1.285425647,0,7.4296875,7.4296875,0.12962963,"young"
"381",0.152009244,0.072934325,0.14,0.116477404,0.218516802,0.102039397,2.609474769,11.90088766,0.952082335,0.688619095,0.122317497,0.152009244,0.123213484,0.046966732,0.279069767,0.572739684,0,8.2734375,8.2734375,0.073408055,"young"
"382",0.155430191,0.06071191,0.14,0.10779661,0.214237288,0.106440678,2.996243466,14.83802795,0.920214758,0.496206251,0.108644068,0.155430191,0.10800283,0.047524752,0.275862069,0.5146875,0,5.34375,5.34375,0.091065292,"matured"
"383",0.160654334,0.067037693,0.140065574,0.132196721,0.210098361,0.077901639,4.429097802,27.1160527,0.897375634,0.470544851,0.135868852,0.160654334,0.126536821,0.048192771,0.279069767,1.159007353,0,13.6875,13.6875,0.048054503,"young"
"384",0.165640027,0.067963309,0.140073414,0.119958049,0.234923964,0.114965915,2.853305224,15.08459214,0.925459724,0.529658158,0.127152596,0.165640027,0.121574652,0.047151277,0.275862069,0.586165049,0,4.1953125,4.1953125,0.084047176,"young"
"385",0.14106283,0.068118635,0.140101229,0.101229212,0.186869125,0.085639913,1.708406242,7.02578249,0.962622139,0.734551583,0.14516269,0.14106283,0.126881666,0.046966732,0.268156425,0.580150463,0,7.828125,7.828125,0.083754569,"matured"
"386",0.155475987,0.062726098,0.140108611,0.122079131,0.213095423,0.091016292,3.385179083,19.75628601,0.930755003,0.582982375,0.130333592,0.155475987,0.110173974,0.047384008,0.277456647,1.385482595,0.0703125,9.09375,9.0234375,0.123727624,"matured"
"387",0.160396515,0.0677031,0.140159817,0.117945205,0.23109589,0.113150685,2.730309999,12.89948379,0.935607016,0.556477387,0.125456621,0.160396515,0.118837554,0.047477745,0.279069767,0.703125,0,6.375,6.375,0.117696078,"matured"
"388",0.163780743,0.059766787,0.14016568,0.129893491,0.213727811,0.08383432,3.175226026,14.10402191,0.907143002,0.499084772,0.133538462,0.163780743,0.115767626,0.049740933,0.253968254,0.321022727,0.140625,0.5390625,0.3984375,0.231372549,"young"
"389",0.170989932,0.061706551,0.140183727,0.120708661,0.235354331,0.114645669,4.047699869,25.86052981,0.875895822,0.333455438,0.120708661,0.170989932,0.112713604,0.046920821,0.277456647,0.360779494,0,5.4140625,5.4140625,0.067175961,"matured"
"390",0.139088734,0.072183609,0.140206388,0.088471744,0.190014742,0.101542998,0.949178901,4.031159353,0.976289962,0.804774142,0.120530713,0.139088734,0.131093668,0.04719764,0.279069767,1.619740099,0,10.0546875,10.0546875,0.144444444,"matured"
"391",0.154034627,0.066263338,0.14023569,0.121851852,0.213063973,0.091212121,2.867483813,14.11062388,0.933258364,0.602875474,0.127508418,0.154034627,0.125632547,0.04743083,0.279069767,1.114346591,0,8.296875,8.296875,0.177456058,"matured"
"392",0.163890687,0.061152662,0.140260708,0.125921788,0.228119181,0.102197393,2.734623805,11.07940448,0.886894345,0.406518922,0.124357542,0.163890687,0.120726779,0.048387097,0.277456647,0.60990767,0.09375,2.7421875,2.6484375,0.187315634,"young"
"393",0.168931985,0.062736648,0.140288264,0.124722032,0.239258751,0.114536719,2.941320709,15.99956035,0.898064002,0.395195305,0.13509952,0.168931985,0.116118647,0.047856431,0.279069767,0.701762355,0,5.2734375,5.2734375,0.116888889,"matured"
"394",0.158033725,0.062550433,0.140415783,0.107509546,0.210504879,0.102995333,1.704200253,6.403208593,0.94554794,0.573236534,0.103708104,0.158033725,0.11371467,0.047058824,0.275862069,0.796875,0,6.5859375,6.5859375,0.125829566,"matured"
"395",0.164553688,0.058894553,0.140429185,0.119656652,0.224206009,0.104549356,3.170293718,18.0229319,0.908542962,0.453943591,0.117253219,0.164553688,0.112527143,0.047151277,0.269662921,0.57372008,0,4.8046875,4.8046875,0.097447533,"young"
"396",0.171207709,0.060061988,0.140461538,0.127846154,0.235076923,0.107230769,2.810739601,12.4207128,0.888431238,0.330115481,0.129692308,0.171207709,0.114823661,0.046966732,0.279069767,0.48828125,0,6.28125,6.28125,0.043686064,"matured"
"397",0.148380898,0.084151465,0.140463269,0.074123097,0.229596294,0.155473197,1.318784567,5.616473089,0.971116505,0.773863514,0.14287227,0.148380898,0.119921558,0.047761194,0.279069767,0.799055233,0,14.15625,14.15625,0.042917348,"matured"
"398",0.166182249,0.069848834,0.140521739,0.125913043,0.247304348,0.121391304,3.05046982,14.00572985,0.882792233,0.418000583,0.140173913,0.166182249,0.12284134,0.049180328,0.263736264,0.852640086,0.1171875,3.5625,3.4453125,0.125607386,"matured"
"399",0.148834922,0.063441372,0.140538462,0.093692308,0.202192308,0.1085,3.159501841,16.31721934,0.930229903,0.558124757,0.088038462,0.148834922,0.114392644,0.047619048,0.277456647,0.576636905,0,4.1484375,4.1484375,0.144513827,"matured"
"400",0.156764151,0.071135972,0.140595745,0.119625532,0.222808511,0.103182979,2.420155772,10.56877984,0.934650618,0.58265723,0.125344681,0.156764151,0.131865534,0.047713718,0.277456647,0.688035103,0,4.0078125,4.0078125,0.161030596,"young"
"401",0.159500447,0.071434149,0.140604317,0.116028777,0.234071942,0.118043165,2.118650004,8.058720195,0.945250518,0.651439194,0.136978417,0.159500447,0.130133709,0.047477745,0.279069767,0.88125,0,8.9296875,8.9296875,0.14229978,"matured"
"402",0.149196858,0.077276801,0.140623806,0.101769574,0.214945894,0.113176321,1.643287824,5.823931543,0.946945183,0.628509701,0.108007638,0.149196858,0.115869469,0.047012733,0.275862069,0.545998087,0,4.78125,4.78125,0.122074636,"young"
"403",0.128779776,0.08263732,0.140701754,0.046315789,0.181754386,0.135438596,2.218518763,8.999913206,0.960278585,0.755874322,0.012982456,0.128779776,0.135437975,0.048289738,0.279069767,0.247445913,0,5.15625,5.15625,0.066996047,"young"
